Search_image,Target_image,Matched,Matching_percentage
Ty1_6ZXN.pdby90.jpg,Ty1_6ZXN.pdby90.tga,Matched,29.78303747534517
U_7KN5.pdb.jpg,U_7KN5.pdb.tga,Matched,27.0873786407767
U_7KN5.pdbx90.jpg,U_7KN5.pdbx90.tga,Matched,33.02063789868668
U_7KN5.pdby90.jpg,U_7KN5.pdby90.tga,Matched,36.032028469750884
V_7KN6.pdb.jpg,V_7KN6.pdb.tga,Matched,32.190265486725664
V_7KN6.pdbx90.jpg,V_7KN6.pdbx90.tga,Matched,24.057971014492754
V_7KN6.pdby90.jpg,V_7KN6.pdby90.tga,Matched,21.55536770921386
W_7KN7.pdb.jpg,W_7KN7.pdb.tga,Matched,37.68996960486322
W_7KN7.pdbx90.jpg,W_7KN7.pdbx90.tga,Matched,41.40845070422535
W_7KN7.pdby90.jpg,W_7KN7.pdby90.tga,Matched,39.860950173812284
c10h22.jpg,c10h22.jpg,Matched,9.0
c2h2.jpg,c2h2.jpg,Matched,21.08843537414966
c2h4.jpg,c2h4.jpg,Matched,9.67741935483871
c2h6.jpg,c2h6.jpg,Matched,11.409395973154362
c3h4.jpg,c3h4.jpg,Matched,18.53035143769968
c3h6.jpg,c3h6.jpg,Matched,15.51155115511551
c3h8.jpg,c3h8.jpg,Matched,8.441558441558442
c4h10.jpg,c4h10.jpg,Matched,11.87214611872146
c4h6.jpg,c4h6.jpg,Matched,19.101123595505616
c4h8 - 2.jpg,c4h8 - 2.jpg,Matched,13.569321533923304
c4h8 - 3.jpg,c4h8 - 3.jpg,Matched,9.649122807017543
c4h8.jpg,c4h8.jpg,Matched,12.62135922330097
c5h12.jpg,c5h12.jpg,Matched,11.83206106870229
c5h8.jpg,c5h8.jpg,Matched,16.40378548895899
c6h10.jpg,c6h10.jpg,Matched,27.837837837837835
c6h14.jpg,c6h14.jpg,Matched,6.825938566552901
c7h12.jpg,c7h12.jpg,Matched,30.248306997742663
c7h16.jpg,c3h8.jpg,Not Matched,7.575757575757576
c8h18.jpg,c9h20.jpg,Not Matched,8.571428571428571
c9h20 - 2.jpg,c9h20 - 2.jpg,Matched,17.307692307692307
c9h20 - 3.jpg,c9h20 - 3.jpg,Matched,9.89010989010989
c9h20.jpg,c9h20 - 2.jpg,Not Matched,8.108108108108109
mNb6_7KKL.pdb.jpg,mNb6_7KKL.pdb.tga,Matched,21.673003802281368
mNb6_7KKL.pdbx90.jpg,mNb6_7KKL.pdbx90.tga,Matched,24.74120082815735
mNb6_7KKL.pdby90.jpg,mNb6_7KKL.pdby90.tga,Matched,22.77580071174377
ori-1.jpg,ori-1.jpg,Matched,25.176803394625175
ori-10.jpg,ori-10.jpg,Matched,24.963715529753266
ori-2.jpg,ori-2.jpg,Matched,52.13600697471665
ori-3.jpg,ori-3.jpg,Matched,11.121036176864672
